,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
3892,Bad,67.0,190.0,17.0,83.0,29.0,1.0,0.0,93.0,74.0,6.0,5.0,28.0,0.0,27.0,17.0,0.0,0.0,72.0,68.5379727216367,7.0,1.0,3.0,67.0
3893,Bad,54.0,191.0,5.0,89.0,11.0,6.0,4.0,73.0,22.0,0.0,2.0,14.0,3.0,40.0,4.0,1.0,1.0,15.0,73.0,2.0,1.0,0.0,75.0
3894,Good,85.0,224.0,10.0,101.0,16.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,5.0,2.0,25.0,13.0,0.0,0.0,1.0,72.0,2.0,2.0,0.0,44.0
3895,Good,72.0,200.76910299003322,8.0,57.0,10.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,0.0,2.0,50.0,8.0,0.0,0.0,56.0,68.5379727216367,3.0,1.0,3.0,80.0
3896,Good,88.0,454.0,15.0,119.0,28.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,3.0,0.0,33.0,2.4777188328912465,0.0,0.0,3.0,47.0,4.0,2.0,0.0,43.0
3897,Bad,64.0,286.0,1.0,97.0,27.0,0.0,0.0,93.0,6.0,4.0,6.0,55.0,3.0,45.0,0.0,6.0,6.0,33.0,57.0,2.0,3.0,1.0,56.0
3898,Bad,72.0,150.0,20.0,43.0,7.0,1.0,0.0,88.0,11.0,3.0,5.0,25.0,0.0,25.0,0.0,3.0,3.0,4.0,68.5379727216367,4.0,2.0,0.0,75.0
3899,Good,86.0,192.0,1.0,88.0,43.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,11.0,7.0,37.0,0.0,8.0,8.0,5.0,68.5379727216367,1.0,4.0,0.0,42.0
3900,Bad,66.0,195.0,13.0,67.0,19.0,0.0,0.0,95.0,0.0,4.0,6.0,20.0,0.0,42.0,3.0,1.0,1.0,23.0,83.0,3.0,3.0,0.0,88.0
3901,Good,64.0,241.0,2.0,92.0,39.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,50.0,1.0,33.0,0.0,5.0,5.0,68.0,66.0,10.0,1.0,4.0,65.0
3902,Good,70.0,297.0,2.0,140.0,16.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,12.0,1.0,24.0,16.0,0.0,0.0,71.0,48.0,8.0,2.0,3.0,100.0
3903,Good,83.0,414.0,4.0,135.0,26.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,24.0,2.0,19.0,2.4777188328912465,0.0,0.0,13.0,8.0,6.0,1.0,0.0,47.0
3904,Good,80.0,242.0,8.0,86.0,16.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,12.0,1.0,25.0,0.0,1.0,1.0,37.0,48.0,2.0,2.0,1.0,67.0
3905,Good,79.0,214.0,4.0,85.0,37.0,0.0,0.0,97.0,8.0,4.0,6.0,15.0,2.0,27.0,4.0,2.0,2.0,6.0,78.0,3.0,3.0,0.0,38.0
3906,Bad,72.0,254.0,11.0,68.0,18.0,0.0,0.0,95.0,1.0,4.0,6.0,24.0,1.0,16.0,4.0,1.0,1.0,3.0,19.0,4.0,3.0,0.0,58.0
3907,Good,87.0,270.0,17.0,96.0,19.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,51.0,0.0,45.0,2.4777188328912465,0.0,0.0,8.0,36.0,3.0,3.0,0.0,67.0
3908,Bad,63.0,298.0,3.0,90.0,30.0,2.0,0.0,67.0,3.0,3.0,5.0,25.0,3.0,21.0,2.0,6.0,6.0,15.0,43.0,16.0,4.0,1.0,80.0
3909,Bad,84.0,379.0,2.0,59.0,43.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,72.0,4.0,22.0,2.0,2.0,2.0,8.0,24.0,3.0,2.0,0.0,26.0
3910,Good,85.0,203.0,8.0,59.0,15.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,26.0,2.0,40.0,0.0,1.0,1.0,0.0,85.0,1.0,2.0,0.0,30.0
3911,Good,83.0,364.0,3.0,106.0,22.0,1.0,1.0,91.0,27.0,6.0,3.0,28.0,2.0,13.0,0.0,4.0,4.0,17.0,68.5379727216367,4.0,1.0,0.0,63.0
3912,Good,86.0,321.0,20.0,96.0,15.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,16.0,0.0,47.0,2.4777188328912465,0.0,0.0,16.0,59.0,3.0,2.0,0.0,63.0
3913,Good,87.0,266.0,15.0,137.0,24.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,3.0,0.0,40.0,21.0,0.0,0.0,4.0,68.5379727216367,4.0,2.0,0.0,46.0
3914,Good,77.0,129.0,15.0,66.0,19.0,0.0,0.0,95.0,48.0,6.0,6.0,19.0,0.0,47.0,14.0,0.0,0.0,40.0,29.0,2.0,2.0,0.0,80.0
3915,Bad,69.0,202.0,6.0,94.0,25.0,1.0,1.0,85.0,11.0,4.0,6.0,27.0,1.0,27.0,0.0,7.0,7.0,4.0,68.5379727216367,2.0,2.0,0.0,44.0
3916,Good,89.0,218.0,4.0,87.0,24.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,10.0,2.0,35.0,22.0,0.0,0.0,9.0,68.5379727216367,1.0,1.0,0.0,20.0
3917,Good,87.0,150.0,27.0,77.0,27.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,27.0,0.0,30.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,0.0,55.0
3918,Good,76.0,268.0,1.0,78.0,23.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,35.0,6.0,28.0,0.0,2.0,2.0,13.0,53.0,4.0,2.0,0.0,43.0
3919,Good,88.0,448.0,6.0,156.0,23.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,29.0,1.0,22.0,2.4777188328912465,0.0,0.0,6.0,4.0,5.0,2.0,0.0,50.0
3920,Good,71.0,371.0,17.0,150.0,29.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,24.0,0.0,24.0,2.0,1.0,1.0,50.0,76.0,6.0,3.0,3.0,53.0
3921,Good,82.0,306.0,17.0,71.0,7.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,21.0,0.0,43.0,5.0,0.0,0.0,39.0,68.5379727216367,2.0,1.0,0.0,75.0
3922,Good,80.0,319.0,8.0,81.0,31.0,1.0,0.0,97.0,37.0,6.0,5.0,34.0,4.0,31.0,9.0,0.0,0.0,6.0,52.0,4.0,3.0,0.0,47.0
3923,Good,82.0,205.0,2.0,93.0,42.0,0.0,0.0,98.0,73.0,6.0,6.0,40.0,1.0,16.0,1.0,1.0,1.0,1.0,68.5379727216367,4.0,2.0,0.0,35.0
3924,Good,81.0,276.0,7.0,77.0,34.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,39.0,3.0,0.0,7.0,0.0,0.0,13.0,68.5379727216367,5.0,2.4849056603773585,0.0,24.0
3925,Good,72.0,290.0,12.0,119.0,45.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,22.0,0.0,28.0,11.0,0.0,0.0,37.0,44.0,12.0,5.0,1.0,78.0
3926,Good,79.0,364.0,35.0,111.0,22.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,31.0,0.0,27.0,2.4777188328912465,0.0,0.0,93.0,51.0,1.0,2.0,1.0,75.0
3927,Good,91.0,200.76910299003322,10.0,99.0,11.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,0.0,1.0,73.0,0.0,3.0,3.0,0.0,68.5379727216367,1.0,1.0,0.0,50.0
3928,Good,86.0,214.0,3.0,96.0,24.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,4.0,1.0,54.0,0.0,1.0,1.0,25.0,68.5379727216367,1.0,1.0,1.0,33.0
3929,Good,85.0,425.0,8.0,109.0,36.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,35.0,1.0,14.0,4.0,1.0,1.0,5.0,68.5379727216367,3.0,1.0,0.0,36.0
3930,Good,76.0,143.0,11.0,84.0,18.0,0.0,0.0,94.0,12.0,6.0,6.0,8.0,2.0,39.0,10.0,0.0,0.0,11.0,64.0,2.0,2.0,0.0,57.0
3931,Good,85.0,267.0,4.0,125.0,25.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,18.0,6.0,48.0,4.0,1.0,1.0,15.0,90.0,3.0,5.0,0.0,80.0
3932,Good,78.0,368.0,26.0,132.0,28.0,0.0,0.0,96.0,47.0,6.0,6.0,38.0,0.0,29.0,2.0,2.0,2.0,15.0,68.5379727216367,1.0,2.0,0.0,30.0
3933,Bad,87.0,201.0,2.0,71.0,13.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,19.0,1.0,36.0,1.0,2.0,2.0,5.0,68.5379727216367,1.0,1.0,0.0,40.0
3934,Good,88.0,392.0,7.0,85.0,23.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,76.0,2.0,25.0,6.0,0.0,0.0,7.0,68.5379727216367,3.0,1.0,0.0,50.0
3935,Good,89.0,264.0,17.0,121.0,11.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,3.0,0.0,45.0,2.4777188328912465,0.0,0.0,4.0,21.0,3.0,1.0,0.0,100.0
3936,Good,90.0,217.0,32.0,90.0,27.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,10.0,0.0,30.0,0.0,1.0,1.0,1.0,68.5379727216367,4.0,1.0,0.0,63.0
3937,Good,84.0,347.0,5.0,75.0,25.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,19.0,3.0,44.0,4.0,1.0,1.0,2.0,81.0,2.0,3.0,0.0,56.0
3938,Good,82.0,194.0,4.0,102.0,26.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,15.0,2.0,35.0,2.4777188328912465,2.0,0.0,12.0,51.0,3.0,3.0,0.0,67.0
3939,Bad,63.0,71.0,2.0,43.0,29.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,18.0,5.0,16.0,2.0,3.0,3.0,46.0,86.0,12.0,3.0,3.0,65.0
3940,Good,82.0,217.0,18.0,87.0,16.0,0.0,0.0,94.0,41.0,6.0,6.0,29.0,0.0,35.0,2.0,1.0,1.0,9.0,96.0,1.0,2.0,0.0,60.0
3941,Bad,60.0,200.76910299003322,7.0,87.0,27.0,0.0,0.0,93.0,2.0,4.0,6.0,0.0,3.0,7.0,0.0,2.0,2.0,40.0,68.5379727216367,14.0,1.0,4.0,94.0
3942,Good,86.0,115.0,3.0,121.0,33.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,6.0,5.0,9.0,9.0,0.0,0.0,2.0,42.0,5.0,2.0,0.0,29.0
3943,Good,86.0,311.0,15.0,115.0,27.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,24.0,0.0,0.0,2.0,1.0,1.0,5.0,68.5379727216367,2.0,2.4849056603773585,0.0,20.0
3944,Good,59.0,287.0,6.0,101.0,36.0,1.0,1.0,83.0,1.0,4.0,6.0,36.0,2.0,22.0,0.0,1.0,1.0,19.0,62.0,8.0,4.0,0.0,63.0
3945,Good,85.0,386.0,2.0,125.0,25.0,0.0,0.0,96.0,34.0,6.0,6.0,49.0,1.0,39.0,1.0,1.0,1.0,2.0,72.0,4.0,3.0,0.0,64.0
3946,Good,71.0,200.76910299003322,7.0,61.0,38.0,0.0,0.0,97.0,19.0,6.0,6.0,0.0,2.0,16.0,1.0,1.0,1.0,57.0,85.0,8.0,3.0,4.0,58.0
3947,Good,70.0,150.0,26.0,165.0,31.0,0.0,0.0,95.0,1.0,4.0,6.0,10.0,0.0,37.0,1.0,3.0,3.0,7.0,68.5379727216367,4.0,2.0,0.0,46.0
3948,Bad,73.0,94.0,5.0,37.0,34.0,0.0,0.0,97.0,55.0,6.0,6.0,21.0,4.0,29.0,4.0,1.0,1.0,9.0,85.0,6.0,3.0,0.0,47.0
3949,Good,75.0,151.0,7.0,71.0,39.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,10.0,5.0,15.0,7.0,0.0,0.0,33.0,68.5379727216367,6.0,1.0,0.0,70.0
3950,Good,72.0,189.0,11.0,91.0,45.0,1.0,1.0,98.0,8.0,4.0,6.0,54.0,1.0,58.0,2.0,3.0,3.0,0.0,36.0,1.0,3.0,0.0,33.0
3951,Good,85.0,320.0,17.0,104.0,18.0,0.0,0.0,94.0,46.0,6.0,6.0,46.0,0.0,17.0,2.4777188328912465,0.0,0.0,3.0,75.0,1.0,2.0,0.0,27.0
3952,Good,80.0,162.0,4.0,61.0,39.0,0.0,0.0,98.0,74.0,6.0,6.0,45.0,4.0,12.0,8.0,0.0,0.0,11.0,68.5379727216367,7.0,1.0,0.0,53.0
3953,Bad,68.0,169.0,4.0,107.0,25.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,7.0,1.0,32.0,0.0,1.0,1.0,66.0,73.0,11.0,3.0,5.0,82.0
3954,Good,83.0,589.0,3.0,98.0,41.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,34.0,2.0,46.0,2.4777188328912465,0.0,0.0,4.0,60.0,6.0,8.0,0.0,61.0
3955,Good,93.0,180.0,7.0,111.0,12.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,35.0,1.0,15.0,22.0,0.0,0.0,0.0,90.0,1.0,1.0,0.0,40.0
3956,Good,71.0,185.0,4.0,61.0,38.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,23.0,3.0,34.0,5.0,1.0,1.0,32.0,71.0,7.0,4.0,0.0,65.0
3957,Good,84.0,80.0,13.0,74.0,24.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,2.0,0.0,21.0,1.0,2.0,2.0,14.0,68.5379727216367,2.0,1.0,0.0,43.0
3958,Bad,69.0,301.0,3.0,79.0,19.0,0.0,0.0,79.0,13.0,6.0,6.0,20.0,2.0,47.0,3.0,2.0,2.0,33.0,45.0,3.0,3.0,0.0,100.0
3959,Good,72.0,157.0,5.0,60.0,37.0,0.0,0.0,97.0,0.0,4.0,6.0,32.0,4.0,19.0,10.0,0.0,0.0,7.0,68.5379727216367,4.0,1.0,0.0,45.0
3960,Good,82.0,233.0,6.0,108.0,28.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,40.0,1.0,28.0,5.0,0.0,0.0,5.0,68.5379727216367,4.0,2.0,1.0,40.0
3961,Good,83.0,177.0,1.0,60.0,18.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,25.0,4.0,37.0,0.0,2.0,2.0,6.0,74.0,3.0,3.0,1.0,64.0
3962,Good,87.0,185.0,6.0,85.0,23.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,44.0,3.0,13.0,2.4777188328912465,0.0,0.0,7.0,68.5379727216367,5.0,1.0,0.0,43.0
3963,Bad,79.0,189.0,1.0,60.0,24.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,26.0,2.0,28.0,0.0,2.0,2.0,15.0,63.0,2.0,4.0,0.0,50.0
3964,Good,67.0,208.0,1.0,74.0,43.0,0.0,0.0,98.0,12.0,6.0,6.0,33.0,3.0,27.0,3.0,3.0,3.0,36.0,88.0,8.0,4.0,2.0,57.0
3965,Good,71.0,196.0,8.0,76.0,10.0,2.0,1.0,91.0,54.0,6.0,5.0,11.0,1.0,36.0,3.0,2.0,2.0,57.0,68.5379727216367,3.0,3.0,0.0,86.0
3966,Good,80.0,215.0,2.0,121.0,40.0,0.0,0.0,98.0,47.0,6.0,6.0,26.0,6.0,11.0,2.0,3.0,3.0,1.0,81.0,5.0,4.0,0.0,35.0
3967,Good,84.0,338.0,13.0,77.0,15.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,57.0,0.0,20.0,19.0,0.0,0.0,15.0,31.0,5.0,2.0,0.0,58.0
3968,Good,79.0,141.0,16.0,111.0,21.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,14.0,0.0,33.0,0.0,2.0,2.0,14.0,79.0,4.0,2.0,1.0,78.0
3969,Good,85.0,226.0,2.0,84.0,14.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,27.0,1.0,13.0,2.0,1.0,1.0,6.0,68.5379727216367,6.0,2.4849056603773585,0.0,75.0
3970,Good,93.0,200.76910299003322,24.0,111.0,20.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,68.5379727216367,2.0,2.4849056603773585,0.0,40.0
3971,Bad,71.0,161.0,3.0,42.0,27.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,39.0,1.0,22.0,17.0,0.0,0.0,59.0,68.5379727216367,4.0,3.0,3.0,62.0
3972,Bad,72.0,242.0,13.0,87.0,43.0,0.0,0.0,98.0,18.0,6.0,6.0,59.0,0.0,26.0,0.0,2.0,1.0,13.0,81.0,4.0,2.0,2.0,33.0
3973,Good,75.0,234.0,0.0,73.0,34.0,1.0,0.0,97.0,30.0,6.0,5.0,45.0,6.0,11.0,0.0,2.0,2.0,11.0,88.0,6.0,2.0,1.0,33.0
3974,Good,76.0,334.0,7.0,54.0,26.0,0.0,0.0,96.0,70.0,6.0,6.0,40.0,2.0,19.0,0.0,2.0,2.0,5.0,79.0,3.0,2.0,1.0,56.0
3975,Good,81.0,69.0,6.0,19.0,6.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,3.0,4.0,33.0,4.0,2.0,1.0,3.0,68.5379727216367,2.0,2.0,0.0,100.0
3976,Good,86.0,228.0,2.0,79.0,42.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,17.0,4.0,20.0,0.0,6.0,6.0,9.0,68.5379727216367,7.0,1.0,0.0,50.0
3977,Good,87.0,122.0,2.0,121.0,12.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,3.0,3.0,31.0,2.0,2.0,2.0,6.0,68.5379727216367,3.0,1.0,0.0,50.0
3978,Good,71.0,385.0,4.0,89.0,23.0,0.0,0.0,96.0,55.0,6.0,6.0,23.0,2.0,39.0,12.0,0.0,0.0,53.0,59.0,8.0,3.0,3.0,85.0
3979,Good,72.0,386.0,3.0,95.0,33.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,33.0,3.0,18.0,2.0,2.0,2.0,30.0,97.0,9.0,2.0,1.0,58.0
3980,Good,84.0,233.0,37.0,123.0,19.0,1.0,1.0,90.0,20.0,6.0,4.0,52.0,0.0,20.0,6.0,0.0,0.0,1.0,68.5379727216367,3.0,1.0,0.0,40.0
3981,Good,89.0,200.76910299003322,24.0,99.0,18.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,0.0,0.0,22.0,3.0,1.0,1.0,3.0,68.5379727216367,1.0,1.0,0.0,20.0
3982,Good,67.0,50.0,4.0,27.0,9.0,1.0,1.0,89.0,34.0,6.0,6.0,9.0,2.0,44.0,0.0,2.0,2.0,3.0,36.0,1.0,2.0,0.0,43.0
3983,Good,90.0,470.0,25.0,159.0,13.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,37.0,0.0,62.0,23.0,0.0,0.0,0.0,68.5379727216367,1.0,2.4849056603773585,0.0,50.0
3984,Good,73.0,235.0,3.0,89.0,29.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,3.0,1.0,24.0,3.0,1.0,1.0,51.0,68.5379727216367,4.0,2.4849056603773585,2.0,50.0
3985,Good,76.0,155.0,10.0,133.0,36.0,2.0,2.0,97.0,79.0,6.0,2.0,19.0,1.0,43.0,3.0,1.0,1.0,6.0,69.0,4.0,3.0,0.0,41.0
3986,Good,87.0,347.0,14.0,139.0,25.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,31.0,0.0,20.0,4.0,1.0,1.0,8.0,81.0,4.0,2.0,0.0,55.0
3987,Good,85.0,407.0,31.0,81.0,7.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,19.0,0.0,43.0,1.0,1.0,1.0,28.0,68.5379727216367,1.0,1.0,0.0,67.0
3988,Bad,63.0,177.0,9.0,97.0,15.0,0.0,0.0,67.0,5.0,4.0,6.0,6.0,1.0,27.0,0.0,2.0,2.0,60.0,92.0,2.0,2.0,2.0,67.0
3989,Good,82.0,150.0,9.0,49.0,12.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,18.0,1.0,42.0,14.0,0.0,0.0,5.0,92.0,1.0,2.0,0.0,43.0
3990,Good,80.0,459.0,2.0,81.0,31.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,37.0,3.0,50.0,10.0,0.0,0.0,29.0,66.0,2.0,4.0,0.0,64.0
3991,Good,81.0,218.0,4.0,68.0,53.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,9.0,3.0,25.0,5.0,0.0,0.0,26.0,40.0,4.0,3.0,1.0,54.0
3992,Good,79.0,79.0,1.0,83.0,26.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,1.0,1.0,37.0,0.0,2.0,2.0,36.0,34.0,2.0,2.0,0.0,50.0
3993,Good,82.0,405.0,58.0,200.0,16.0,0.0,0.0,94.0,30.0,6.0,6.0,19.0,0.0,50.0,0.0,2.0,2.0,3.0,68.5379727216367,2.0,2.0,0.0,57.0
3994,Good,85.0,389.0,8.0,97.0,29.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,30.0,2.0,33.0,0.0,1.0,1.0,18.0,76.0,5.0,1.0,0.0,40.0
3995,Bad,73.0,399.0,2.0,139.0,29.0,1.0,0.0,84.0,34.0,6.0,5.0,38.0,2.0,29.0,1.0,2.0,2.0,8.0,66.0,6.0,3.0,0.0,56.0
3996,Good,71.0,43.0,8.0,84.0,14.0,2.0,2.0,93.0,32.0,6.0,2.0,4.0,1.0,38.0,0.0,1.0,1.0,46.0,94.0,2.0,2.0,0.0,57.0
3997,Good,70.0,204.0,20.0,114.0,27.0,0.0,0.0,85.0,4.0,4.0,6.0,27.0,0.0,19.0,2.4777188328912465,0.0,0.0,8.0,68.5379727216367,2.0,1.0,0.0,50.0
3998,Bad,59.0,302.0,10.0,137.0,24.0,2.0,1.0,88.0,2.0,4.0,5.0,39.0,1.0,32.0,1.0,2.0,2.0,50.0,75.0,3.0,4.0,0.0,70.0
3999,Good,83.0,394.0,22.0,142.0,34.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,25.0,0.0,15.0,2.4777188328912465,0.0,0.0,0.0,51.0,1.0,2.0,1.0,43.0
4000,Bad,79.0,169.0,9.0,116.0,21.0,1.0,0.0,91.0,8.0,4.0,5.0,7.0,3.0,41.0,11.0,1.0,1.0,4.0,90.0,2.0,3.0,0.0,63.0
4001,Bad,79.0,166.0,6.0,91.0,24.0,0.0,0.0,96.0,13.0,6.0,6.0,15.0,1.0,17.0,2.4777188328912465,0.0,0.0,24.0,68.5379727216367,4.0,2.0,0.0,46.0
4002,Good,87.0,99.0,37.0,99.0,24.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,3.0,0.0,29.0,15.0,0.0,0.0,11.0,8.0,1.0,2.0,0.0,38.0
4003,Good,72.0,184.0,26.0,99.0,26.0,1.0,0.0,96.0,11.0,4.0,5.0,30.0,0.0,56.0,22.0,0.0,0.0,0.0,85.0,0.0,2.0,0.0,50.0
4004,Bad,85.0,123.0,10.0,74.0,6.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,5.0,1.0,43.0,0.0,1.0,1.0,13.0,68.5379727216367,1.0,2.4849056603773585,0.0,100.0
4005,Good,83.0,196.0,29.0,82.0,21.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,35.0,0.0,57.0,17.0,0.0,0.0,2.0,51.0,1.0,4.0,0.0,63.0
4006,Good,76.0,374.0,9.0,124.0,25.0,0.0,0.0,88.0,21.0,6.0,6.0,23.0,2.0,24.0,8.0,0.0,0.0,4.0,68.5379727216367,5.0,3.0,0.0,57.0
4007,Bad,85.0,200.76910299003322,5.0,79.0,5.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,0.0,1.0,40.0,1.0,2.0,2.0,19.0,68.5379727216367,3.0,2.4849056603773585,1.0,100.0
4008,Good,83.0,152.0,2.0,74.0,10.0,0.0,0.0,85.0,37.0,6.0,6.0,16.0,4.0,15.0,5.0,0.0,0.0,8.0,68.5379727216367,5.0,2.4849056603773585,0.0,63.0
4009,Good,86.0,336.0,88.0,241.0,24.0,2.0,1.0,88.0,73.0,6.0,5.0,21.0,0.0,15.0,2.4777188328912465,0.0,0.0,0.0,68.5379727216367,0.0,2.4849056603773585,0.0,0.0
4010,Good,82.0,192.0,5.0,91.0,47.0,1.0,1.0,92.0,36.0,6.0,3.0,6.0,2.0,39.0,4.0,1.0,1.0,6.0,82.0,4.0,2.0,0.0,33.0
4011,Good,91.0,196.0,17.0,109.0,14.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,36.0,0.0,20.0,16.0,0.0,0.0,3.0,68.5379727216367,1.0,2.4849056603773585,0.0,17.0
4012,Bad,57.0,263.0,3.0,81.0,45.0,1.0,1.0,100.0,21.879546809779367,0.0,8.0,70.0,3.0,29.0,6.0,0.0,0.0,71.0,89.0,9.0,3.0,5.0,100.0
4013,Good,68.0,200.76910299003322,4.0,29.0,17.0,1.0,0.0,94.0,9.0,3.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,9.0,68.5379727216367,4.0,2.4849056603773585,1.0,42.0
4014,Good,81.0,289.0,1.0,106.0,25.0,0.0,0.0,96.0,29.0,6.0,6.0,39.0,2.0,31.0,3.0,1.0,1.0,16.0,75.0,5.0,2.0,0.0,47.0
4015,Good,87.0,167.0,3.0,134.0,25.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,14.0,1.0,20.0,2.4777188328912465,0.0,0.0,5.0,68.5379727216367,4.0,1.0,0.0,36.0
4016,Good,77.0,64.0,2.0,79.0,43.0,0.0,0.0,98.0,76.0,6.0,6.0,14.0,2.0,18.0,9.0,0.0,0.0,9.0,74.0,9.0,2.0,0.0,48.0
4017,Good,91.0,200.76910299003322,20.0,113.0,15.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,0.0,0.0,20.0,1.0,1.0,1.0,3.0,14.0,1.0,1.0,0.0,29.0
4018,Good,83.0,185.0,5.0,70.0,19.0,0.0,0.0,95.0,42.0,6.0,6.0,18.0,2.0,37.0,5.0,0.0,0.0,14.0,73.0,1.0,2.0,0.0,60.0
4019,Good,80.0,342.0,3.0,122.0,38.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,39.0,4.0,28.0,3.0,3.0,3.0,0.0,68.5379727216367,2.0,2.0,0.0,43.0
4020,Bad,69.0,180.0,23.0,92.0,25.0,0.0,0.0,92.0,8.0,6.0,6.0,29.0,0.0,16.0,6.0,0.0,0.0,12.0,59.0,4.0,2.0,1.0,70.0
4021,Good,91.0,230.0,12.0,135.0,18.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,32.0,0.0,16.0,12.0,0.0,0.0,10.0,68.5379727216367,1.0,2.4849056603773585,0.0,25.0
4022,Good,63.0,77.0,2.0,71.0,24.0,1.0,1.0,96.0,37.0,6.0,6.0,14.0,1.0,43.0,2.0,1.0,1.0,43.0,78.0,6.0,8.0,2.0,79.0
4023,Good,90.0,191.0,19.0,103.0,16.0,0.0,0.0,100.0,21.879546809779367,7.0,8.0,6.0,0.0,56.0,18.0,0.0,0.0,3.0,68.5379727216367,3.0,1.0,0.0,100.0
